latitude,longitude,baths,bedrooms,Total_Area,PropertyType,price
0.5970634937075445,0.7470876537190065,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.07187499709960937
0.6028817462683449,0.7282558302950974,0.3333333333333333,0.2,0.00196079151587173,0.8,0.0640624970751953
0.6028817462683449,0.7282558302950974,0.3333333333333333,0.2,0.00196079151587173,0.8,0.06562499708007812
0.41810869564564257,0.4679117482421873,0.5833333333333333,0.3333333333333333,0.00196079151587173,0.8,0.05999999706249999
0.597485802372951,0.8025662229385375,0.3333333333333333,0.2,0.0007843166063486918,0.8,0.024062496950195304
0.4689578613008223,0.8360177402567501,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.06718749708496093
0.279337267608895,0.32616723394016844,0.3333333333333333,0.2,0.000980395757935865,0.8,0.03687499699023437
0.4689578613008223,0.8360177402567501,0.41666666666666663,0.26666666666666666,0.0027451081222204217,0.8,0.08281249713378906
0.4689578613008223,0.8360177402567501,0.5833333333333333,0.4,0.00784313725490196,0.8,0.21874999755859376
0.4689578613008223,0.8360177402567501,0.5,0.3333333333333333,0.00392156862745098,0.8,0.15468749735839843
0.609162336751929,0.5486421994121145,0.25,0.13333333333333333,0.010784353337294512,0.8,0.0390624969970703
0.5984405001615656,0.7299396373455806,0.41666666666666663,0.26666666666666666,0.0033333455769819402,0.8,0.1124999972265625
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.1124999972265625
0.46309757801977014,0.760418808608847,0.5,0.3333333333333333,0.00392156862745098,0.8,0.15937499737304686
0.27266439040294443,0.3480497605206665,0.5833333333333333,0.3333333333333333,0.00196079151587173,0.8,0.062499997070312494
0.5673938081343621,0.5353162683290407,0.16666666666666666,0.2,0.0003921583031743459,0.8,0.018749996933593742
0.5673938081343621,0.5353162683290407,0.16666666666666666,0.2,0.0003921583031743459,0.8,0.017187496928710928
0.5842341167159049,0.603591422878452,0.0,0.0,0.043137254901960784,0.8,0.20312499750976562
0.4614864004100596,0.6875850120138125,0.5,0.3333333333333333,0.00392156862745098,0.8,0.10937499721679687
0.46309757801977014,0.7828376460182369,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16406249738769532
0.5420572896730178,0.6229717460137181,0.6666666666666666,0.3333333333333333,0.0023529498190460758,0.8,0.10937499721679687
0.6056637796565525,0.7363649196788629,0.41666666666666663,0.3333333333333333,0.00196079151587173,0.8,0.07031249709472656
0.6796629656615991,0.7892530553566814,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.07031249709472656
0.9655682738513534,0.8106629667255731,0.3333333333333333,0.26666666666666666,0.00196079151587173,0.8,0.07343749710449218
0.5741307321521276,0.5372595244493823,0.41666666666666663,0.3333333333333333,0.016078490430148182,0.8,0.04843749702636718
0.5984405001615656,0.7299396373455806,0.41666666666666663,0.26666666666666666,0.0033333455769819402,0.8,0.11562499723632812
0.6028817462683449,0.7282558302950974,0.3333333333333333,0.26666666666666666,0.0023529498190460758,0.8,0.0874999971484375
0.5972816531602945,0.7368124257925501,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.07343749710449218
0.5972816531602945,0.7368124257925501,0.5,0.3333333333333333,0.00196079151587173,0.8,0.06874999708984374
0.6052254592881923,0.7483587800342661,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.06718749708496093
0.5970634937075445,0.7470876537190065,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.07031249709472656
0.5742768389415787,0.6148504677474875,0.0,0.0,0.00392156862745098,0.8,0.18749999746093748
0.6290352818875249,0.56536165467773,0.16666666666666666,0.13333333333333333,0.0005882374547615188,0.2,0.00999999690624999
0.4556241156661329,0.7294329280883858,0.5833333333333333,0.4,0.00392156862745098,0.8,0.18687499745898437
0.4689578613008223,0.8360177402567501,0.5,0.4,0.00784313725490196,0.8,0.20624999751953124
0.6149825907755968,0.6363725516605427,0.5,0.3333333333333333,0.00392156862745098,0.8,0.4999999984375
0.4784225390337724,0.589675532470892,0.25,0.13333333333333333,0.0005882374547615188,0.8,0.024999996953124992
0.5463043938814849,0.5716582920627786,0.0,0.0,0.0013725540611102109,0.2,0.07031249709472656
0.6940423755723018,0.6119164296088684,0.3333333333333333,0.3333333333333333,0.0013725540611102109,0.8,0.053124997041015615
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.18593749745605467
0.4737933955928355,0.7931006850621998,0.5833333333333333,0.3333333333333333,0.00392156862745098,0.8,0.12343749726074218
0.582642953734883,0.6125310975394029,0.3333333333333333,0.26666666666666666,0.000980395757935865,0.8,0.051562497036132804
0.6193738003106475,0.6850131578115679,0.25,0.2,0.019803994310304468,0.2,0.040624997001953114
0.5738385185732255,0.47115050844269035,0.0,0.0,0.00392156862745098,0.8,0.18749999746093748
0.5463043938814849,0.5716582920627786,0.0,0.0,0.17254901960784313,0.8,0.5468749985839844
0.4556241156661329,0.7294329280883858,0.5,0.4,0.00784313725490196,0.8,0.34374999794921873
0.4626572561885496,0.7973354510878323,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14687499733398438
0.522504998903699,0.6270933295591874,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16874999740234375
0.522504998903699,0.6270933295591874,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16718749739746094
0.522504998903699,0.6270933295591874,0.41666666666666663,0.26666666666666666,0.0027451081222204217,0.8,0.10781249721191406
0.4556241156661329,0.7294329280883858,0.5833333333333333,0.4,0.00392156862745098,0.8,0.17968749743652343
0.5883351141349209,0.701186063586988,0.3333333333333333,0.2,0.0029411872738075943,0.8,0.14062499731445313
0.3080462510048534,0.3389202875468982,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.8,0.14062499731445313
0.3580828227351347,0.43408585810507816,0.5,0.3333333333333333,0.00392156862745098,0.8,0.09374999716796874
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13124999728515624
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13374999729296874
0.4648548624189388,0.8169125376116426,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14374999732421875
0.6321111100102996,0.7200666425408144,0.25,0.2,0.0003921583031743459,0.8,0.014062496918945303
0.5388349344535897,0.49929812061535017,0.5833333333333333,0.4666666666666667,0.00196079151587173,0.8,0.06562499708007812
0.4689578613008223,0.8360177402567501,0.6666666666666666,0.4666666666666667,0.00784313725490196,0.8,0.21093749753417967
0.46734668369111176,0.7159572478777818,0.5,0.3333333333333333,0.00392156862745098,0.8,0.17968749743652343
0.44800454652305177,0.7247001591502453,0.5,0.3333333333333333,0.00392156862745098,0.8,0.18437499745117186
0.3572762331988386,0.4344341118900843,0.41666666666666663,0.3333333333333333,0.00196079151587173,0.8,0.04218749700683593
0.4562014576453848,0.7706477361945758,0.16666666666666666,0.13333333333333333,0.0011764749095230379,0.2,0.021874996943359367
0.6331358589993386,0.5112797920883168,0.3333333333333333,0.2,0.0005882374547615188,0.8,0.028124996962890617
0.4556241156661329,0.7294329280883858,0.6666666666666666,0.4,0.00392156862745098,0.8,0.14062499731445313
0.279337267608895,0.32616723394016844,0.08333333333333333,0.06666666666666667,0.0003921583031743459,0.2,0.01593749692480468
0.3061768846850086,0.35314471339523834,0.25,0.2,0.0015686332126973836,0.8,0.0390624969970703
0.3199609594652699,0.3255456009339355,0.25,0.13333333333333333,0.00196079151587173,0.8,0.0390624969970703
0.23372593028243926,0.4169726671101728,0.41666666666666663,0.3333333333333333,0.047058823529411764,0.8,0.09374999716796874
0.45533190208723795,0.5279681134655618,0.0,0.0,0.0196078431372549,0.8,0.28124999775390624
0.3497987679194665,0.3059284652248664,0.41666666666666663,0.2,0.00196079151587173,0.8,0.04843749702636718
0.5883351141349209,0.701186063586988,0.41666666666666663,0.26666666666666666,0.00392156862745098,0.8,0.20312499750976562
0.5318057968569221,0.6569717630433161,0.5,0.3333333333333333,0.00784313725490196,0.8,0.24999999765625
0.6321111100102996,0.7200666425408144,0.5,0.3333333333333333,0.0025490289706332483,0.8,0.04281249700878906
0.522504998903699,0.6270933295591874,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.16406249738769532
0.4346687994255021,0.47382858004937134,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.10624999720703124
0.48741935480642695,0.5737269195456918,0.0,0.0,0.058823529411764705,0.8,0.23437499760742186
0.4084356255987487,0.3850395362944994,0.0,0.0,0.00196079151587173,0.8,0.11718749724121093
0.4881518902165567,0.7270421658543569,0.6666666666666666,0.4666666666666667,0.00784313725490196,0.8,0.32031249787597654
0.38443408287116654,0.6127522386928774,0.3333333333333333,0.2,0.000980395757935865,0.8,0.03593749698730468
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13281249729003905
0.4014004836134717,0.35636954344434457,0.8333333333333333,0.6666666666666666,0.01568627450980392,0.8,0.624999998828125
0.3996411977514356,0.4800936656415047,0.0,0.0,0.000980395757935865,0.8,0.034374996982421864
0.3948036619965478,0.6245650070800934,0.16666666666666666,0.13333333333333333,0.000980395757935865,0.8,0.031249996972656242
0.39780985922610057,0.6172429712504481,0.3333333333333333,0.2,0.000980395757935865,0.8,0.03593749698730468
0.5036812406187678,0.5681966494398978,0.0,0.0,0.01568627450980392,0.8,0.5937499987304687
0.42426319396847134,0.7214126434198249,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.058749997058593746
0.30617508336843,0.353149815313202,0.25,0.2,0.000980395757935865,0.8,0.034374996982421864
0.5436684672827354,0.5146909379124054,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.174999997421875
0.4556241156661329,0.7294329280883858,0.5,0.26666666666666666,0.00196079151587173,0.8,0.07374999710546874
0.5984405001615656,0.7299396373455806,0.0,0.26666666666666666,0.0033333455769819402,0.8,0.11562499723632812
0.5984405001615656,0.7299396373455806,0.0,0.26666666666666666,0.0033333455769819402,0.8,0.11874999724609374
0.5427177724198629,0.527121856767991,0.0,0.0,0.00392156862745098,0.8,0.15624999736328124
0.3118230114390599,0.4570026984270612,0.3333333333333333,0.26666666666666666,0.000980395757935865,0.8,0.034062496981445305
0.35075146424521364,0.40418304685601925,0.3333333333333333,0.2,0.0005882374547615188,0.8,0.01749999692968749
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.10312499719726562
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.09218749716308593
0.5883351141349209,0.701186063586988,0.5,0.3333333333333333,0.054901960784313725,0.8,0.23437499760742186
0.7438397724897143,0.420238103550588,0.3333333333333333,0.2,0.00196079151587173,0.8,0.02468749695214843
0.5055846318073876,0.8331289751101849,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14062499731445313
0.5318057968569221,0.6569717630433161,0.5,0.4,0.00196079151587173,0.8,0.062499997070312494
0.5318057968569221,0.6569717630433161,0.5,0.3333333333333333,0.00784313725490196,0.8,0.31249999785156246
0.42426319396847134,0.7214126434198249,0.5,0.3333333333333333,0.00392156862745098,0.8,0.1015624971923828
0.42426319396847134,0.7214126434198249,0.5,0.3333333333333333,0.00392156862745098,0.8,0.10624999720703124
0.6290988083190001,0.5703999814868439,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.16406249738769532
0.5420572896730178,0.6229717460137181,0.41666666666666663,0.2,0.00784313725490196,0.8,0.4999999984375
0.522504998903699,0.6270933295591874,0.3333333333333333,0.26666666666666666,0.0027451081222204217,0.8,0.124999997265625
0.522504998903699,0.6270933295591874,0.0,0.0,0.00392156862745098,0.8,0.17031249740722657
0.522504998903699,0.6270933295591874,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16406249738769532
0.5754476947200686,0.6211782390209635,0.0,0.0,0.00784313725490196,0.8,0.4374999982421875
0.527704799437906,0.6069921210889788,0.3333333333333333,0.2,0.00196079151587173,0.2,0.059374997060546865
0.522504998903699,0.6270933295591874,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.17187499741210938
0.522504998903699,0.6270933295591874,0.3333333333333333,0.26666666666666666,0.0027451081222204217,0.8,0.11718749724121093
0.521540293800733,0.7547091878037406,0.5833333333333333,0.3333333333333333,0.050980392156862744,0.8,0.0999999971875
0.5006049921887907,0.7312751906110577,0.25,0.2,0.0007843166063486918,0.8,0.031249996972656242
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13906249730957032
0.5109325405939202,0.7459105559257182,0.0,0.2,0.000980395757935865,0.8,0.028124996962890617
0.5109325405939202,0.7459105559257182,0.0,0.2,0.008431403518248438,0.8,0.024374996951171866
0.42426319396847134,0.7214126434198249,0.5,0.3333333333333333,0.00392156862745098,0.8,0.10312499719726562
0.5463043938814849,0.5716582920627786,0.0,0.0,0.00784313725490196,0.8,0.23437499760742186
0.4626572561885496,0.7973354510878323,0.0,0.3333333333333333,0.00392156862745098,0.8,0.17187499741210938
0.522504998903699,0.6270933295591874,0.3333333333333333,0.26666666666666666,0.0027451081222204217,0.8,0.10468749720214843
0.5883351141349209,0.701186063586988,0.5,0.3333333333333333,0.06274509803921569,0.8,0.624999998828125
0.5883351141349209,0.701186063586988,0.5,0.3333333333333333,0.00392156862745098,0.8,0.20312499750976562
0.4711554675312186,0.3898228020314889,0.16666666666666666,0.2,0.0007843166063486918,0.8,0.020468746938964836
0.5889195412927251,0.6819067340493632,0.0,0.0,0.047058823529411764,0.8,0.16093749737792967
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13281249729003905
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00196079151587173,0.8,0.12468749726464844
0.3017796707613556,0.3593697498021129,0.5,0.3333333333333333,0.0015686332126973836,0.8,0.052812497040039055
0.4866868193962972,0.5465004386343537,0.25,0.2,0.000980395757935865,0.2,0.018749996933593742
0.2930873175203743,0.45522834539247015,0.16666666666666666,0.2,0.000980395757935865,0.8,0.022499996945312493
0.527704799437906,0.6070008274335805,0.25,0.2,0.00196079151587173,0.2,0.045312497016601554
0.2790070262354689,0.3238252272360569,0.3333333333333333,0.2,0.000980395757935865,0.8,0.03593749698730468
0.2602693308539159,0.34149910682481277,0.5,0.3333333333333333,0.00196079151587173,0.8,0.05499999704687499
0.6521768960933514,0.750299737679569,0.3333333333333333,0.2,0.0011764749095230379,0.8,0.034374996982421864
0.49642994064361545,0.746133438348096,0.3333333333333333,0.2,0.004901978789679324,0.8,0.015624996923828115
0.3709101982639069,0.514219054033731,0.5,0.3333333333333333,0.00392156862745098,0.8,0.08374999713671874
0.4084356255987487,0.3850395362944994,0.5,0.3333333333333333,0.06274509803921569,0.8,0.124999997265625
0.3496526611300155,0.4667172377596387,0.0,0.0,0.00784313725490196,0.8,0.14687499733398438
0.3810976442681877,0.6851698720148249,0.16666666666666666,0.13333333333333333,0.0005882374547615188,0.8,0.01249999691406249
0.4711554675312186,0.3898228020314889,0.08333333333333333,0.13333333333333333,0.0005882374547615188,0.0,0.00999999690624999
0.4737933955928355,0.7931006850621998,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.10281249719628906
0.48141296473592377,0.6675586781073264,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14687499733398438
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.11562499723632812
0.4881518902165567,0.7270421658543569,0.5,0.3333333333333333,0.00392156862745098,0.8,0.11718749724121093
0.3731098059571707,0.5111300429607866,0.3333333333333333,0.26666666666666666,0.0007843166063486918,0.8,0.025624996955078118
0.5044858286921894,0.6886071368727755,0.6666666666666666,0.5333333333333333,0.08627450980392157,0.8,0.21874999755859376
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.19531249748535157
0.696037834052909,0.7424854799502327,0.41666666666666663,0.3333333333333333,0.0013725540611102109,0.8,0.04999999703124999
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13749999730468748
0.4614864004100596,0.6875850120138125,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14062499731445313
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.12812499727539062
0.4510087422897371,0.7696858418276804,0.3333333333333333,0.26666666666666666,0.0023529498190460758,0.8,0.08124999712890624
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16406249738769532
0.3709101982639069,0.514219054033731,0.5833333333333333,0.4,0.00392156862745098,0.8,0.08281249713378906
0.5551668714663549,0.5827066433919583,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.14374999732421875
0.4510087422897371,0.7696858418276804,0.41666666666666663,0.26666666666666666,0.0021568706674589024,0.2,0.045312497016601554
0.5984405001615656,0.7299396373455806,0.3333333333333333,0.2,0.00196079151587173,0.2,0.06156249706738281
0.6997865740069429,0.8549540398161639,0.0,0.3333333333333333,0.0015686332126973836,0.8,0.0390624969970703
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.15312499735351562
0.28322410850090307,0.4758327805820386,0.16666666666666666,0.13333333333333333,0.000980395757935865,0.2,0.01124999691015624
0.45357261622519474,0.7402061589274069,0.25,0.2,0.019215756855542953,0.2,0.11874999724609374
0.4737933955928355,0.7931006850621998,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.09218749716308593
0.5195008031370136,0.7787526291201914,0.3333333333333333,0.2,0.00196079151587173,0.8,0.08437499713867187
0.28084036622367137,0.45892680058918245,0.16666666666666666,0.13333333333333333,0.0005882374547615188,0.8,0.016562496926757805
0.6360639991769972,0.6876355088126331,0.0,0.2,0.00392156862745098,0.8,0.08281249713378906
0.5195008031370136,0.7787526291201914,0.5,0.26666666666666666,0.00196079151587173,0.8,0.07343749710449218
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14062499731445313
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.08593749714355468
0.2815388767650262,0.3174365115501985,0.3333333333333333,0.2,0.000980395757935865,0.8,0.03593749698730468
0.7840061300804706,0.5073932798476903,0.25,0.26666666666666666,0.0013725540611102109,0.8,0.022499996945312493
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.18749999746093748
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.12343749726074218
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14062499731445313
0.5026990427303275,0.6789173235589203,0.3333333333333333,0.26666666666666666,0.0011764749095230379,0.8,0.045312497016601554
0.27941132173505423,0.33552133060527467,0.5833333333333333,0.3333333333333333,0.0023529498190460758,0.8,0.07031249709472656
0.4737933955928355,0.7931006850621998,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.08593749714355468
0.4881518902165567,0.7270421658543569,0.5833333333333333,0.4666666666666667,0.00784313725490196,0.8,0.3390624979345703
0.497234528717037,0.705718586598806,0.5,0.3333333333333333,0.00392156862745098,0.8,0.1015624971923828
0.4556241156661329,0.8043597299312921,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14843749733886719
0.4648548624189388,0.8169125376116426,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14062499731445313
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.134999997296875
0.4729147533932547,0.7918051809820099,0.5,0.3333333333333333,0.00392156862745098,0.8,0.16562499739257813
0.42426319396847134,0.7214126434198249,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.0640624970751953
0.4556241156661329,0.7294329280883858,0.5,0.3333333333333333,0.00392156862745098,0.8,0.14843749733886719
0.6056637796565525,0.7363649196788629,0.0,0.3333333333333333,0.0023529498190460758,0.8,0.09687499717773437
0.497234528717037,0.705718586598806,0.5,0.3333333333333333,0.00392156862745098,0.8,0.09843749718261718
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.12187499725585937
0.45415904484587344,0.6580374196254297,0.3333333333333333,0.26666666666666666,0.00196079151587173,0.8,0.07812499711914062
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.09062499715820312
0.6324033235892088,0.7069148383502579,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.06093749706542968
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13593749729980467
0.4556241156661329,0.7294329280883858,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.0999999971875
0.2732868453552655,0.3128413028571231,0.5833333333333333,0.3333333333333333,0.00196079151587173,0.8,0.05468749704589843
0.4737933955928355,0.7931006850621998,0.5,0.3333333333333333,0.00392156862745098,0.8,0.13031249728222655
0.5870214139514545,0.472523760180394,0.3333333333333333,0.26666666666666666,0.00196079151587173,0.8,0.05624999705078124
0.5291238366121789,0.6243839151118777,0.16666666666666666,0.13333333333333333,0.000980395757935865,0.8,0.017187496928710928
0.6255242957077343,0.7025303231970952,0.25,0.2,0.00196079151587173,0.8,0.074999997109375
0.717439476513384,0.5553426022355268,0.25,0.2,0.0005882374547615188,0.8,0.025624996955078118
0.5551668714663549,0.5827066433919583,0.0,0.0,0.08627450980392157,0.8,0.34374999794921873
0.5206716589155036,0.49192036418014595,0.3333333333333333,0.3333333333333333,0.00196079151587173,0.8,0.059374997060546865
0.5266420026397256,0.6193906349298572,0.41666666666666663,0.3333333333333333,0.00392156862745098,0.8,0.17968749743652343
0.4848554808709693,0.6387633138945716,0.3333333333333333,0.26666666666666666,0.000980395757935865,0.8,0.028124996962890617
0.46632193470207284,0.6979473033865133,0.41666666666666663,0.26666666666666666,0.00196079151587173,0.8,0.07343749710449218
0.6007121605181212,0.5301359932771845,0.5,0.3333333333333333,0.0011764749095230379,0.8,0.046874997021484364
0.5886173203994787,0.8074226219703746,0.6666666666666666,0.4666666666666667,0.00392156862745098,0.8,0.14843749733886719
