price,latitude,longitude,baths,bedrooms,Total_Area,PropertyType
5000000,31.364887,74.186554,1,1,5989.521999999999,2
14500000,31.398118,74.254746,2,3,2722.51,5
9000000,31.587028,74.495264,4,3,1361.255,5
9500000,31.56722838,74.28805947,4,4,9528.785,5
37000000,31.378774,74.190316,5,4,65340.0,5
125000000,31.516215,74.440309,9,9,10890.0,5
8500000,31.492615,74.265647,4,4,1361.255,5
18000000,31.443383,74.286325,7,6,2994.7609999999995,5
37000000,31.374195,74.191482,4,5,5445.0,5
9000000,31.5019736,74.24734354,3,3,1361.255,5
22500000,31.434522,74.266148,6,5,2722.51,5
137500000,31.46928107,74.29827467,5,5,5445.0,5
6500000,31.563398,74.3891,3,5,1089.004,5
9000000,31.521557,74.261012,0,0,10073.286999999998,5
30000000,31.471571,74.445906,6,5,2722.51,5
3800000,31.596965,74.238197,1,2,1361.255,5
21500000,31.494994,74.272943,3,3,2722.51,5
16200000,31.440527,74.271426,3,2,2722.51,5
6700000,31.53937,74.312874,0,0,816.7529999999999,5
14500000,31.499216,74.349013,4,5,1633.506,5
17500000,31.518337,74.29786,5,5,17696.315,5
3900000,31.458687,74.35933,2,3,544.502,5
14500000,31.501179,74.44713,0,3,2450.259,2
8800000,31.448106,74.257057,4,2,1361.255,5
37500000,31.473474,74.429569,8,6,5445.0,5
39000000,31.537239,74.420211,7,6,5445.0,5
26000000,31.537239,74.420211,4,4,3267.012,5
12500000,31.43205949,74.34195042,4,4,1361.255,5
21500000,31.471571,74.445906,5,4,1905.757,5
32500000,31.483283,74.395723,5,5,5445.0,5
12500000,31.478013,74.304285,4,4,1905.757,5
35500000,31.53384972,74.40962982,5,4,4628.267,5
12500000,31.603832,74.322481,3,4,1905.757,5
33500000,31.416761,74.176254,0,5,5445.0,5
28300000,31.461395,74.41566825,0,3,19329.821,2
9000000,31.454073,74.356456,5,6,1633.506,5
19500000,31.371391,74.170096,7,5,2722.51,5
19000000,31.517283,74.282823,7,5,2722.51,5
23000000,31.494408,74.437666,5,4,2722.51,5
29000000,31.465422,74.385309,5,4,2722.51,5
4950000,31.644237,74.211656,3,3,1361.255,5
16000000,31.42342814,74.24503248,7,6,2450.259,5
8500000,31.56256937,74.37311064,0,0,816.7529999999999,5
41000000,31.471571,74.445906,5,5,5445.0,5
45000000,31.50303655,74.36722541,4,4,41382.152,5
35000000,31.512228,74.325078,4,5,4083.765,5
9000000,31.502166,74.333439,5,6,1633.506,5
11500000,31.432105,74.349117,2,4,1361.255,5
13500000,31.473596,74.393917,4,3,1361.255,5
12000000,31.439026,74.295001,3,5,1361.255,5
6500000,31.541236,74.269202,4,5,1361.255,5
55000000,31.438916,74.211559,6,5,87120.0,5
4500000,31.589742,74.451851,4,2,816.7529999999999,5
9200000,31.42128405,74.28128522,4,4,1361.255,5
18000000,31.37210597,74.18698311,6,5,2722.51,5
20000000,31.456929,74.30593,5,5,2722.51,5
8000000,31.421266,74.283972,4,3,1089.004,5
16500000,31.452609,74.249039,4,5,2722.51,5
7000000,31.5838,74.339662,0,0,1089.004,5
9000000,31.5288,74.39312,5,6,1633.506,5
12500000,31.452243,74.274702,6,5,1361.255,5
6900000,31.476512,74.418805,4,3,9528.785,5
3500000,31.572526,74.381002,2,3,544.502,5
2000000,31.443218,74.266394,1,1,6534.023999999999,2
11000000,31.421572,74.28616,0,0,1361.255,5
4700000,31.45895606,74.3623513,2,4,6806.275,5
21000000,31.375843,74.189715,6,5,2722.51,5
12000000,31.533262,74.316587,5,7,1905.757,5
11700000,31.460187,74.432459,3,3,2722.51,2
6000000,31.454618,74.368249,4,6,1361.255,5
20500000,31.519248,74.445901,4,3,2722.51,5
12000000,31.530739,74.456184,4,3,1361.255,5
37000000,31.374195,74.191482,5,4,65340.0,5
4600000,31.60514316,74.39010143,2,4,1361.255,5
120000000,31.521154,74.351367,5,5,10890.0,5
32500000,31.522361,74.347172,4,4,3811.514,5
50000000,31.522361,74.347172,4,4,5445.0,5
90000000,31.505678,74.348202,5,5,65340.0,5
30000000,31.451804,74.310436,10,10,5445.0,5
9000000,31.458035,74.33581,3,5,1089.004,5
13500000,31.53256517,74.28962857,2,5,2178.008,5
32500000,31.56505788,74.37323503,8,8,4628.267,5
70000000,31.457976,74.32028,4,6,10890.0,5
2300000,31.450925,74.354287,2,2,4083.765,5
8000000,31.478159,74.254017,3,4,1633.506,5
7300000,31.51595587,74.25329871,0,0,9528.785,5
19800000,31.379489,74.185926,7,5,2722.51,5
12500000,31.508595,74.249121,6,5,1361.255,5
37000000,31.540591,74.379937,4,3,3811.514,5
6000000,31.560705,74.432512,0,0,1361.255,5
9800000,31.523532,74.263744,3,5,1361.255,5
6000000,31.58190199,74.49139059,0,0,1361.255,5
36500000,31.47982,74.47693,5,5,5445.0,5
8900000,31.49858,74.40927,2,2,14157.052,5
10500000,31.424488,74.252458,4,3,1361.255,5
5000000,31.465275,74.291897,0,1,1361.255,1
15000000,31.448802,74.273844,5,5,1361.255,5
8700000,31.48482,74.367471,3,5,1361.255,5
9500000,31.457976,74.32028,3,3,12251.294999999998,5
8500000,31.397055,74.269466,0,0,2178.008,5
65000000,31.539206,74.305515,0,0,10890.0,5
9500000,31.453414,74.31623,3,3,12251.294999999998,5
